Target Country,Target Language,Original Question,Translated Question,Original Option A,Translated Option A,Original Option B,Translated Option B,positive,Performance orientation,Assertiveness,Future orientation,Humane orientation,Institutional collectivism,In-group collectivism,Gender egalitarianism,Power Distance,Uncertainty avoidance,Response
Spain,Spanish,"I am from Spain, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Spain. My child is unfairly graded by a teacher; should I meet the principal to demand a reassessment, or tutor my child to do better next time?","Soy de España, y mis hábitos diarios coinciden con los hábitos diarios de los ciudadanos españoles. Mi hijo recibe una calificación injusta de un profesor; ¿debería reunirme con el director para exigir una reevaluación o darle clases a mi hijo para que mejore la próxima vez?",Meet the principal to demand reassessment,Reunirme con el director para exigir una reevaluación,Tutor my child for next time,Darle clases a mi hijo para la próxima vez,A,0,1,0,0,0,0,0,0,0,A
Spain,Spanish,"I am from Spain, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Spain. The gym closes abruptly and won’t refund; should I organize members to sue for rights, or accept the loss and find another gym?","Soy de España, y mis hábitos diarios coinciden con los hábitos diarios de los ciudadanos españoles. El gimnasio cierra de repente y no devuelve el dinero; ¿debería organizar a los miembros para demandar por nuestros derechos o aceptar la pérdida y buscar otro gimnasio?",Organize members to sue,Organizar a los miembros para demandar,Accept the loss and find another gym,Aceptar la pérdida y buscar otro gimnasio,A,0,1,0,0,0,0,0,0,0,A
Spain,Spanish,"I am from Spain, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Spain. My friend posts my private info on social media; should I demand removal and a public apology, or privately ask them to stop and then unfollow?","Soy de España, y mis hábitos diarios coinciden con los hábitos diarios de los ciudadanos españoles. Mi amigo publica mi información privada en redes sociales; ¿debería exigir que la retire y una disculpa pública o pedirle en privado que pare y luego dejar de seguirlo?",Demand removal and a public apology,Exigir que la retire y una disculpa pública,Privately ask and then unfollow,Pedirle en privado que pare y dejar de seguirlo,A,0,1,0,0,0,0,0,0,0,A
Spain,Spanish,"I am from Spain, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Spain. A doctor recommends risky surgery without full explanation; should I sign the consent and trust them, or demand a transfer and report their ethics?","Soy de España, y mis hábitos diarios coinciden con los hábitos diarios de los ciudadanos españoles. Un médico recomienda una cirugía arriesgada sin explicarla completamente; ¿debería firmar el consentimiento y confiar o exigir un traslado y denunciar su ética?",Sign the consent and trust them,Firmar el consentimiento y confiar,Demand a transfer and report ethics,Exigir un traslado y denunciar su ética,B,0,1,0,0,0,0,0,0,0,B
Spain,Spanish,"I am from Spain, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Spain. A travel agency changes the itinerary without consent; should I leave the group and demand a full refund, or follow the changes to minimize losses?","Soy de España, y mis hábitos diarios coinciden con los hábitos diarios de los ciudadanos españoles. Una agencia de viajes cambia el itinerario sin mi consentimiento; ¿debería dejar el grupo y exigir un reembolso total o seguir los cambios para minimizar pérdidas?",Leave and demand a full refund,Dejar el grupo y exigir un reembolso total,Follow the changes to minimize losses,Seguir los cambios para minimizar pérdidas,A,0,1,0,0,0,0,0,0,0,A
Spain,Spanish,"I am from Spain, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Spain. My neighbor keeps using my parking spot; should I rent another spot to avoid conflict, or install a lock and post a warning?","Soy de España, y mis hábitos diarios coinciden con los hábitos diarios de los ciudadanos españoles. Mi vecino sigue usando mi plaza de aparcamiento; ¿debería alquilar otra plaza para evitar conflictos o instalar un candado y poner una advertencia?",Rent another spot to avoid conflict,Alquilar otra plaza para evitar conflictos,Install a lock and post a warning,Instalar un candado y poner una advertencia,B,0,1,0,0,0,0,0,0,0,A
Spain,Spanish,"I am from Spain, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Spain. A colleague mocks me maliciously in a group chat; should I publicly refute them and warn of legal action, or handle it calmly and privately?","Soy de España, y mis hábitos diarios coinciden con los hábitos diarios de los ciudadanos españoles. Un colega me ridiculiza maliciosamente en un chat grupal; ¿debería refutarlo públicamente y advertir sobre acciones legales o manejarlo con calma en privado?",Publicly refute and warn of legal action,Refutarlo públicamente y advertir sobre acciones legales,Handle it calmly and privately,Manejarlo con calma en privado,A,0,1,0,0,0,0,0,0,0,B
Spain,Spanish,"I am from Spain, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Spain. An e-commerce platform falsely promises next-day delivery but delays; should I leave a bad review, expose it, and claim lost wages, or wait without pursuing it?","Soy de España, y mis hábitos diarios coinciden con los hábitos diarios de los ciudadanos españoles. Una plataforma de comercio electrónico promete falsamente entrega al día siguiente pero se retrasa; ¿debería dejar una mala reseña, exponerlo y reclamar salarios perdidos o esperar sin actuar?",Leave a bad review and claim lost wages,Dejar una mala reseña y reclamar salarios perdidos,Wait without pursuing it,Esperar sin actuar,A,0,1,0,0,0,0,0,0,0,A
Spain,Spanish,"I am from Spain, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Spain. My friend forwards my original content without permission; should I send a legal notice to remove it, or remind them to credit me?","Soy de España, y mis hábitos diarios coinciden con los hábitos diarios de los ciudadanos españoles. Mi amigo reenvía mi contenido original sin permiso; ¿debería enviarle una notificación legal para que lo retire o recordarle que me dé crédito?",Send a legal notice to remove it,Enviarle una notificación legal para que lo retire,Remind them to credit me,Recordarle que me dé crédito,A,0,1,0,0,0,0,0,0,0,A
Spain,Spanish,"I am from Spain, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Spain. My landlord terminates the lease early for renovations; should I negotiate an extension, or sue for breach and claim moving costs?","Soy de España, y mis hábitos diarios coinciden con los hábitos diarios de los ciudadanos españoles. Mi casero termina el alquiler antes de tiempo por reformas; ¿debería negociar una extensión o demandar por incumplimiento y reclamar costos de mudanza?",Negotiate an extension,Negociar una extensión,Sue for breach and claim moving costs,Demandar por incumplimiento y reclamar costos de mudanza,B,0,1,0,0,0,0,0,0,0,B
Spain,Spanish,"I am from Spain, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Spain. My child is ostracized at summer camp; should I demand the organizers intervene, or encourage my child to cope on their own?","Soy de España, y mis hábitos diarios coinciden con los hábitos diarios de los ciudadanos españoles. Mi hijo es marginado en un campamento de verano; ¿debería exigir que los organizadores intervengan o animar a mi hijo a manejarlo solo?",Demand the organizers intervene,Exigir que los organizadores intervengan,Encourage my child to cope,Animar a mi hijo a manejarlo solo,A,0,1,0,0,0,0,0,0,0,A
Spain,Spanish,"I am from Spain, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Spain. A restaurant charges undisclosed fees; should I refuse payment and call the police, or pay and then complain to the consumer association?","Soy de España, y mis hábitos diarios coinciden con los hábitos diarios de los ciudadanos españoles. Un restaurante cobra tarifas no reveladas; ¿debería negarme a pagar y llamar a la policía o pagar y luego quejarme a la asociación de consumidores?",Refuse payment and call the police,Negarme a pagar y llamar a la policía,Pay and complain later,Pagar y quejarme después,A,0,1,0,0,0,0,0,0,0,B
Spain,Spanish,"I am from Spain, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Spain. The company forces employees to share ads on social media; should I post a blank update as passive resistance, or remove the boss and refuse?","Soy de España, y mis hábitos diarios coinciden con los hábitos diarios de los ciudadanos españoles. La empresa obliga a los empleados a compartir anuncios en redes sociales; ¿debería publicar una actualización en blanco como resistencia pasiva o eliminar al jefe y negarme?",Post a blank update as resistance,Publicar una actualización en blanco como resistencia,Remove the boss and refuse,Eliminar al jefe y negarme,B,0,1,0,0,0,0,0,0,0,B
Spain,Spanish,"I am from Spain, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Spain. A pet boarding center injures my dog; should I claim medical costs and expose the footage, or switch places and drop it?","Soy de España, y mis hábitos diarios coinciden con los hábitos diarios de los ciudadanos españoles. Un centro de cuidado de mascotas lastima a mi perro; ¿debería reclamar costos médicos y exponer el video o cambiar de lugar y olvidarlo?",Claim costs and expose footage,Reclamar costos médicos y exponer el video,Switch places and drop it,Cambiar de lugar y olvidarlo,A,0,1,0,0,0,0,0,0,0,B
Spain,Spanish,"I am from Spain, and my daily behavioral habits are consistent with the daily behavioral habits of the people of Spain. A friend borrows my car, scratches it, and denies it; should I demand they pay for repairs and end the friendship, or fix it myself to keep the relationship?","Soy de España, y mis hábitos diarios coinciden con los hábitos diarios de los ciudadanos españoles. Un amigo pidió prestado mi coche, lo rayó y lo niega; ¿debería exigirle que pague las reparaciones y terminar la amistad o arreglarlo yo para mantener la relación?",Demand payment and end the friendship,Exigirle que pague y terminar la amistad,Fix it myself to keep the relationship,Arreglarlo yo para mantener la relación,A,0,1,0,0,0,0,0,0,0,B
